key_id,press_time,release_time
o,1789494934.3946729,1789494934.4843903
Key.space,1789494934.5897431,1789494934.6863117
t,1789494934.8180132,1789494934.8441129
m,1789494935.0073946,1789494935.104086
Key.backspace,1789494935.3639824,1789494935.4152172
Key.backspace,1789494935.4829605,1789494935.5459363
m,1789494935.6882637,1789494935.7853782
o,1789494935.810184,1789494935.9190488
v,1789494935.8672347,1789494935.9715822
e,1789494935.9179761,1789494936.0783617
Key.space,1789494936.0773265,1789494936.1166582
t,1789494936.1238914,1789494936.222676
h,1789494936.2588978,1789494936.3424497
e,1789494936.3434556,1789494936.4190137
r,1789494936.3986945,1789494936.5127985
e,1789494936.4964368,1789494936.608327
Key.space,1789494936.5893328,1789494936.662788
l,1789494936.8252158,1789494936.9084575
o,1789494936.9725916,1789494937.0383062
o,1789494937.1252315,1789494937.2041457
k,1789494937.175623,1789494937.2539852
Key.space,1789494937.3975081,1789494937.4916897
t,1789494937.6893966,1789494937.7399206
Key.backspace,1789494938.176945,1789494938.2360086
y,1789494938.2762198,1789494938.3614511
l,1789494938.3980708,1789494938.4407852
i,1789494938.7026699,1789494938.7446148
Key.backspace,1789494938.9821215,1789494939.0422826
Key.backspace,1789494939.1080456,1789494939.1697555
o,1789494939.2905908,1789494939.388976
u,1789494939.5119946,1789494939.5890713
Key.space,1789494939.7659926,1789494939.8453183
l,1789494939.991917,1789494940.1080356
e,1789494940.06625,1789494940.2012513
a,1789494940.1401374,1789494940.2760034
d,1789494940.2140434,1789494940.3254125
Key.space,1789494940.385437,1789494940.4667668
p,1789494940.6503336,1789494940.744498
u,1789494940.9106042,1789494941.0009587
b,1789494941.0887074,1789494941.1570396
l,1789494941.229198,1789494941.3350132
;,1789494941.229198,1789494941.3355918
i,1789494941.5141,1789494941.5973868
Key.backspace,1789494941.8097098,1789494941.8731737
Key.backspace,1789494941.9310591,1789494941.9913948
i,1789494942.1180093,1789494942.2101507
c,1789494942.251997,1789494942.3665385
Key.space,1789494942.4071462,1789494942.4946265
s,1789494942.596154,1789494942.662842
e,1789494942.7665029,1789494942.8958783
t,1789494942.8689992,1789494942.958392
Key.space,1789494942.9824977,1789494943.0444033
t,1789494943.078766,1789494943.1451542
h,1789494943.200278,1789494943.278878
a,1789494943.2798853,1789494943.4016354
n,1789494943.4046922,1789494943.4752765
Key.space,1789494943.5578408,1789494943.623887
o,1789494943.719981,1789494943.793527
p,1789494943.721007,1789494943.7945316
r,1789494943.8214724,1789494943.8978112
Key.space,1789494943.9695635,1789494944.071731
Key.backspace,1789494944.3353322,1789494944.4437306
Key.backspace,1789494944.4898677,1789494944.5504727
Key.backspace,1789494944.622919,1789494944.6962378
r,1789494944.7328973,1789494944.812372
Key.space,1789494944.894371,1789494944.9746583
w,1789494945.0191512,1789494945.1430962
e,1789494945.0746665,1789494945.1664858
l,1789494945.2124364,1789494945.286704
l,1789494945.334937,1789494945.4150944
Key.space,1789494945.5665412,1789494945.6599214
s,1789494945.7140336,1789494945.80625
t,1789494945.9656174,1789494946.0628598
a,1789494946.0580661,1789494946.2031662
t,1789494946.1800923,1789494946.2792752
e,1789494946.2807786,1789494946.4039073
Key.space,1789494946.454065,1789494946.555862
n,1789494946.789771,1789494946.8749847
e,1789494946.8488047,1789494946.9712355
v,1789494946.9609656,1789494947.030991
e,1789494947.0411386,1789494947.170618
r,1789494947.1432233,1789494947.2164893
Key.space,1789494947.245181,1789494947.3270102
w,1789494947.5961378,1789494947.6609018
Key.backspace,1789494948.0031207,1789494948.081706
a,1789494948.053334,1789494948.1561174
r,1789494948.1293752,1789494948.2133887
o,1789494948.214893,1789494948.3113923
u,1789494948.4496646,1789494948.5158212
n,1789494948.659936,1789494948.7254782
d,1789494948.7264874,1789494948.7951233
Key.space,1789494948.8600545,1789494948.9335332
n,1789494949.0192215,1789494949.1052792
e,1789494949.0806599,1789494949.2204607
w,1789494949.1746533,1789494949.3004909
Key.space,1789494949.3121667,1789494949.3885684
o,1789494949.516285,1789494949.599148
p,1789494949.6849022,1789494949.7864308
e,1789494949.787617,1789494949.8986099
n,1789494949.9349668,1789494950.0228493
Key.space,1789494950.2475426,1789494950.3418667
k,1789494951.145217,1789494951.2632368
e,1789494951.3737524,1789494951.4586468
e,1789494951.546821,1789494951.6604118
p,1789494951.9823537,1789494952.0899107
Key.space,1789494952.1958826,1789494952.303208
r,1789494952.5020614,1789494952.6393292
e,1789494952.5901616,1789494952.7476895
a,1789494952.6405346,1789494952.8116722
l,1789494952.8116722,1789494952.8673718
Key.space,1789494953.0261483,1789494953.1069453
d,1789494953.4723117,1789494953.5463285
o,1789494953.5228615,1789494953.6062796
Key.space,1789494953.688998,1789494953.7823784
w,1789494953.8587356,1789494953.9209185
h,1789494953.9707916,1789494954.0551972
e,1789494954.0481827,1789494954.1365044
r,1789494954.114259,1789494954.240285
e,1789494954.2154157,1789494954.3179832
Key.space,1789494954.2834141,1789494954.3573503
r,1789494954.5875983,1789494954.6578004
o,1789494954.6588352,1789494954.7579482
Key.backspace,1789494955.0195985,1789494955.079725
Key.backspace,1789494955.1403341,1789494955.2061915
n,1789494955.3721316,1789494955.4325638
o,1789494955.48094,1789494955.55096
w,1789494955.6128223,1789494955.7252696
Key.space,1789494955.7867265,1789494955.8565905
s,1789494956.0547895,1789494956.0974638
e,1789494956.202122,1789494956.2661967
e,1789494956.3415782,1789494956.443234
m,1789494956.432186,1789494956.504368
Key.space,1789494956.6193445,1789494956.6977427
s,1789494956.8440695,1789494956.9661126
t,1789494957.0518916,1789494957.0921109
a,1789494957.0874949,1789494957.1869085
n,1789494957.2090776,1789494957.288782
d,1789494957.3309717,1789494957.3868754
Key.space,1789494957.4084556,1789494957.4745147
l,1789494957.6285567,1789494957.704501
i,1789494957.8207572,1789494957.8959417
k,1789494957.9707077,1789494958.101623
e,1789494958.1028116,1789494958.1719582
Key.space,1789494958.204188,1789494958.28533
c,1789494958.32357,1789494958.39331
o,1789494958.4141736,1789494958.4838035
n,1789494958.4973154,1789494958.5895917
s,1789494958.5743444,1789494958.6559827
d,1789494958.6800625,1789494958.7537894
i,1789494958.7317393,1789494958.8197217
e,1789494958.9099808,1789494959.0364585
r,1789494958.9894416,1789494959.071713
Key.backspace,1789494959.273212,1789494959.3403027
Key.backspace,1789494959.4208517,1789494959.4884124
Key.backspace,1789494959.5647714,1789494959.6065912
Key.backspace,1789494959.680845,1789494959.7422805
i,1789494959.8946424,1789494959.9712853
d,1789494960.0107496,1789494960.0774066
e,1789494960.0545077,1789494960.2225158
r,1789494960.200644,1789494960.2914107
Key.space,1789494960.2715368,1789494960.337911
j,1789494960.5023692,1789494960.5682578
a,1789494960.58943,1789494960.6619122
Key.backspace,1789494960.9759772,1789494961.0177522
Key.backspace,1789494961.0717192,1789494961.1521354
h,1789494961.179998,1789494961.2821724
a,1789494961.4589329,1789494961.5428274
n,1789494961.6047168,1789494961.696122
d,1789494961.7208347,1789494961.8012054
Key.space,1789494961.8447866,1789494961.9171538
a,1789494962.0392473,1789494962.1173534
l,1789494962.1409726,1789494962.201121
;,1789494962.164918,1789494962.2016244
s,1789494962.2707973,1789494962.332026
o,1789494962.3755593,1789494962.4501057
Key.backspace,1789494962.7499142,1789494962.80539
Key.backspace,1789494962.8809288,1789494962.949076
s,1789494963.0619643,1789494963.1254194
Key.backspace,1789494963.3389897,1789494963.3943038
Key.backspace,1789494963.428999,1789494963.5106046
s,1789494963.5469017,1789494963.6370275
o,1789494963.6153002,1789494963.7033246
Key.space,1789494963.8767896,1789494963.9432118
c,1789494964.0231204,1789494964.043353
o,1789494964.4409804,1789494964.4878085
u,1789494964.610073,1789494964.6663146
l,1789494964.8220518,1789494964.8915129
d,1789494964.9300718,1789494964.9820452
Key.space,1789494965.0679104,1789494965.142702
o,1789494965.3788853,1789494965.489102
u,1789494965.5343661,1789494965.6085277
t,1789494965.609527,1789494965.6891785
Key.space,1789494965.7646115,1789494965.8542595
w,1789494965.8552973,1789494965.9552703
h,1789494965.9846044,1789494966.05136
i,1789494966.0739899,1789494966.1794941
c,1789494966.1810088,1789494966.237722
h,1789494966.2387216,1789494966.3283205
Key.space,1789494966.475674,1789494966.5455909
t,1789494966.565688,1789494966.6541572
i,1789494966.6547155,1789494966.772188
m,1789494966.7621586,1789494966.8441284
e,1789494966.8588831,1789494966.922337
Key.space,1789494966.9881096,1789494967.0741732
o,1789494967.3227167,1789494967.4133432
r,1789494967.704524,1789494967.7813103
Key.space,1789494967.8664095,1789494967.9406044
l,1789494968.0826864,1789494968.1641173
i,1789494968.2815568,1789494968.3654594
f,1789494968.3700497,1789494968.4681206
e,1789494968.42585,1789494968.5340106
Key.space,1789494968.518189,1789494968.6159468
a,1789494968.8918076,1789494968.972188
g,1789494969.028238,1789494969.1063678
a,1789494969.1074078,1789494969.186735
i,1789494969.187742,1789494969.2766232
n,1789494969.285316,1789494969.3809817
s,1789494969.3725286,1789494969.488859
t,1789494969.5144243,1789494969.6394625
Key.space,1789494969.6394625,1789494969.6886165
h,1789494969.950639,1789494970.0210085
o,1789494970.0690057,1789494970.167697
k,1789494970.2141507,1789494970.262253
l,1789494970.2141507,1789494970.3022976
d,1789494970.3542871,1789494970.4300365
Key.space,1789494970.465755,1789494970.5394382
Key.backspace,1789494970.7940605,1789494970.8597937
Key.backspace,1789494970.933723,1789494970.9939554
Key.backspace,1789494971.074303,1789494971.1351862
Key.backspace,1789494971.2008247,1789494971.260881
l,1789494971.3629503,1789494971.457363
d,1789494971.4952955,1789494971.605169
Key.space,1789494971.6229365,1789494971.722432
l,1789494971.81741,1789494971.8989537
a,1789494971.81741,1789494971.9924283
s,1789494971.900008,1789494972.0729206
t,1789494972.0767314,1789494972.1640332
Key.space,1789494972.175878,1789494972.2717276
Key.backspace,1789494972.493116,1789494972.5633774
Key.backspace,1789494972.635183,1789494972.7797015
Key.backspace,1789494972.781217,1789494972.8352828
Key.backspace,1789494972.9050426,1789494972.985578
Key.backspace,1789494973.2746503,1789494973.3504193
l,1789494973.4711,1789494973.5687551
a,1789494973.5697677,1789494973.7175286
s,1789494973.6514308,1789494973.8268065
t,1789494973.8306487,1789494973.9227467
Key.space,1789494973.9403389,1789494974.0248933
r,1789494974.0532684,1789494974.1250715
i,1789494974.1250715,1789494974.2273946
g,1789494974.305893,1789494974.3617077
h,1789494974.362711,1789494974.4457502
t,1789494974.5718713,1789494974.6384492
Key.space,1789494974.6281133,1789494974.702325
p,1789494974.8974056,1789494974.9657862
i,1789494975.1001928,1789494975.160178
o,1789494975.1198711,1789494975.1611786
p,1789494975.2866206,1789494975.380952
l,1789494975.4647067,1789494975.544472
e,1789494975.749172,1789494975.8291776
Key.backspace,1789494976.3776991,1789494976.4554656
Key.backspace,1789494976.543233,1789494976.614071
Key.backspace,1789494976.699563,1789494976.759368
Key.backspace,1789494976.830098,1789494976.8899086
Key.backspace,1789494976.9420602,1789494977.0016112
e,1789494977.0448742,1789494977.1325662
o,1789494977.1338675,1789494977.2173085
p,1789494977.3342853,1789494977.4031389
l,1789494977.5252273,1789494977.591242
e,1789494977.58138,1789494977.65665
t,1789494986.1961236,1789494986.3224418
e,1789494986.2377088,1789494986.3823206
l,1789494986.434407,1789494986.4936619
l,1789494986.5716398,1789494986.6523087
Key.space,1789494986.8108165,1789494986.8485854
i,1789494986.9389787,1789494987.0308995
o,1789494986.9395676,1789494987.0319138
Key.backspace,1789494987.3412466,1789494987.4062972
Key.backspace,1789494987.4626682,1789494987.5445144
o,1789494987.6485138,1789494987.7281327
f,1789494987.7384777,1789494987.8082802
f,1789494987.8782136,1789494987.9665298
Key.space,1789494987.9680686,1789494988.0439084
g,1789494988.1104245,1789494988.1853585
h,1789494988.110927,1789494988.1853585
o,1789494988.1800604,1789494988.2876513
Key.backspace,1789494988.5395484,1789494988.595188
Key.backspace,1789494988.6615262,1789494988.7288356
Key.backspace,1789494988.7885804,1789494988.8491611
h,1789494988.8730466,1789494988.9547298
i,1789494988.9846642,1789494989.0411034
o,1789494988.9856727,1789494989.0411034
w,1789494989.0827365,1789494989.181322
Key.backspace,1789494989.4708748,1789494989.5207067
Key.backspace,1789494989.596076,1789494989.6682627
Key.backspace,1789494989.7002776,1789494989.7758682
o,1789494989.9036276,1789494989.9801435
w,1789494990.0040174,1789494990.1015131
Key.space,1789494990.1782186,1789494990.2583601
g,1789494990.2875295,1789494990.393658
r,1789494990.511894,1789494990.6806924
e,1789494990.589811,1789494990.744927
a,1789494990.6389947,1789494990.810509
t,1789494990.793362,1789494990.880991
Key.space,1789494990.9102218,1789494990.9965632
t,1789494991.2207775,1789494991.3293917
h,1789494991.3525403,1789494991.4234688
e,1789494991.4186165,1789494991.5167086
r,1789494991.4923654,1789494991.6293242
e,1789494991.5992467,1789494991.7236917
Key.space,1789494991.6768458,1789494991.7543402
d,1789494991.932199,1789494992.001337
a,1789494992.002785,1789494992.1042979
y,1789494992.1661508,1789494992.2598372
Key.space,1789494992.3388283,1789494992.4089804
b,1789494992.6074917,1789494992.6861553
y,1789494992.720033,1789494992.772299
Key.space,1789494992.9072614,1789494992.986816
a,1789494993.0205467,1789494993.1452532
t,1789494993.1339822,1789494993.2207675
Key.space,1789494993.2473762,1789494993.3317688
l,1789494993.494609,1789494993.5891628
e,1789494993.549472,1789494993.7033207
a,1789494993.644942,1789494993.8106828
d,1789494993.7542615,1789494993.8106828
Key.space,1789494993.8537238,1789494993.9297457
t,1789494994.0525503,1789494994.1099868
h,1789494994.1455889,1789494994.2053583
a,1789494994.2485807,1789494994.3236136
n,1789494994.3506362,1789494994.4166312
Key.space,1789494994.5117497,1789494994.5562394
w,1789494994.5574455,1789494994.6832192
h,1789494994.7119575,1789494994.7680447
a,1789494994.7109406,1789494994.8779118
t,1789494994.8784153,1789494994.9405808
Key.space,1789494994.9569843,1789494995.026933
Key.backspace,1789494995.3247502,1789494995.3745193
Key.backspace,1789494995.4586601,1789494995.524613
Key.backspace,1789494995.5988336,1789494995.66192
Key.backspace,1789494995.725364,1789494995.7921681
h,1789494995.9616935,1789494996.024495
a,1789494996.061706,1789494996.2017531
t,1789494996.177574,1789494996.2380257
Key.space,1789494996.2453637,1789494996.3079863
s,1789494996.5098977,1789494996.6043663
u,1789494996.59791,1789494996.693003
c,1789494996.7467358,1789494996.802785
h,1789494996.805098,1789494996.8830736
Key.space,1789494997.0346763,1789494997.0824857
g,1789494997.1392863,1789494997.2054439
i,1789494997.249169,1789494997.3369625
c,1789494997.3665085,1789494997.4229217
v,1789494997.3680139,1789494997.423932
e,1789494997.4586883,1789494997.5230985
Key.backspace,1789494997.8062303,1789494997.8702617
Key.backspace,1789494997.9878814,1789494998.0196087
Key.backspace,1789494998.0888093,1789494998.167343
v,1789494998.2460778,1789494998.3215542
e,1789494998.2576234,1789494998.3918235
Key.space,1789494998.435489,1789494998.5122385
a,1789494998.499991,1789494998.6125317
t,1789494999.0217485,1789494999.0217485
f,1789494999.2751853,1789494999.3526344
Key.backspace,1789494999.5599768,1789494999.6213717
Key.backspace,1789494999.7061362,1789494999.793554
f,1789494999.818063,1789494999.8782334
t,1789494999.9962635,1789495000.0847378
e,1789495000.0847378,1789495000.2237487
r,1789495000.1997354,1789495000.256204
Key.space,1789495000.4122236,1789495000.4701667
p,1789495000.599012,1789495000.681866
o,1789495000.8027787,1789495000.8768482
i,1789495001.0033064,1789495001.1092324
n,1789495001.1190913,1789495001.1941473
t,1789495001.27519,1789495001.341291
Key.space,1789495001.380826,1789495001.4507983
t,1789495001.6820922,1789495001.7600527
a,1789495001.7696712,1789495001.8719356
Key.backspace,1789495002.4581733,1789495002.528618
Key.backspace,1789495002.6028109,1789495002.7089713
s,1789495002.7592523,1789495002.8731334
t,1789495002.8874452,1789495002.9831343
a,1789495002.9754312,1789495003.058718
n,1789495003.1052253,1789495003.2149043
d,1789495003.2792845,1789495003.3349562
Key.space,1789495004.967091,1789495005.0250864
f,1789495005.098521,1789495005.2068393
