key_id,press_time,release_time
Key.space,1789478861.5648165,1789478861.7201724
o,1789478861.7175703,1789478861.810302
c,1789478861.6923883,1789478861.8301902
u,1789478861.9170747,1789478861.9969893
r,1789478861.9994943,1789478862.1030738
s,1789478862.2612746,1789478862.2849514
e,1789478862.2511895,1789478862.4293156
Key.backspace,1789478862.537136,1789478862.617735
Key.backspace,1789478862.6914392,1789478862.783247
s,1789478862.7812564,1789478862.882369
e,1789478862.8404229,1789478862.9819393
Key.space,1789478862.9424636,1789478863.0546484
a,1789478863.0546484,1789478863.19548
g,1789478863.2175314,1789478863.342491
a,1789478863.34807,1789478863.4589841
i,1789478863.3780966,1789478863.4772563
n,1789478863.5979564,1789478863.7103453
s,1789478863.692488,1789478863.812307
g,1789478863.882075,1789478863.9724567
Key.space,1789478863.9704568,1789478864.1145856
Key.backspace,1789478864.2693605,1789478864.3382564
Key.backspace,1789478864.4075985,1789478864.4971278
t,1789478864.4811554,1789478864.5945404
Key.space,1789478864.6040728,1789478864.6978943
n,1789478864.9702697,1789478865.0468338
o,1789478865.072654,1789478865.1539266
y,1789478865.2202876,1789478865.235861
Key.space,1789478865.343929,1789478865.376812
Key.backspace,1789478865.5548167,1789478865.687729
t,1789478865.6405737,1789478865.7216384
Key.backspace,1789478865.7821786,1789478865.8852425
Key.backspace,1789478866.0112724,1789478866.0891557
t,1789478866.0867524,1789478866.1851752
Key.space,1789478866.1771305,1789478866.3532858
c,1789478866.3175535,1789478866.4427094
a,1789478866.4253464,1789478866.5559945
l,1789478866.5700774,1789478866.6150944
l,1789478866.6975803,1789478866.7711089
Key.space,1789478866.7424266,1789478866.9157217
g,1789478866.8831158,1789478867.0138838
o,1789478867.007375,1789478867.072411
o,1789478867.1457205,1789478867.226787
d,1789478867.2242773,1789478867.3493063
Key.space,1789478867.3150463,1789478867.451015
o,1789478867.3953042,1789478867.4651048
l,1789478867.5509999,1789478867.6368635
d,1789478867.6006951,1789478867.6894283
Key.space,1789478867.7071903,1789478867.8195176
w,1789478867.7723594,1789478867.8790405
h,1789478867.8690765,1789478867.9350069
e,1789478867.9704401,1789478868.1069522
n,1789478868.0425644,1789478868.130301
Key.space,1789478868.200514,1789478868.3060892
i,1789478868.2700524,1789478868.35114
t,1789478868.4060812,1789478868.528001
n,1789478868.5357027,1789478868.6104205
Key.space,1789478868.5160575,1789478868.624193
o,1789478868.7401156,1789478868.8359683
t,1789478868.7983315,1789478868.897536
Key.f5,1789478870.3039267,1789478870.3672116
y,1789478871.5276318,1789478871.6072714
e,1789478871.5825336,1789478871.6709635
a,1789478871.6424832,1789478871.777138
r,1789478871.7808444,1789478871.89926
Key.space,1789478871.9110272,1789478872.0528207
f,1789478872.0031807,1789478872.1150222
o,1789478872.1125128,1789478872.1972067
r,1789478872.213856,1789478872.3076253
Key.space,1789478872.282759,1789478872.4092503
s,1789478872.3826458,1789478872.4910848
h,1789478872.4620683,1789478872.5327795
o,1789478872.6640315,1789478872.7526922
w,1789478872.6724532,1789478872.7604175
Key.space,1789478872.819518,1789478872.9506795
s,1789478872.914468,1789478873.015042
y,1789478873.0114403,1789478873.087903
s,1789478873.1057997,1789478873.1860561
t,1789478873.2953806,1789478873.3373787
e,1789478873.529058,1789478873.6621335
m,1789478873.651023,1789478873.7225268
Key.space,1789478873.7322123,1789478873.869458
t,1789478873.8383274,1789478873.9578824
o,1789478873.9558895,1789478874.0267072
Key.space,1789478874.032909,1789478874.1591756
a,1789478874.1078663,1789478874.2402112
n,1789478874.2382016,1789478874.293931
d,1789478874.3153257,1789478874.432249
Key.space,1789478874.4162679,1789478874.5001361
p,1789478874.4905088,1789478874.556261
o,1789478874.6722887,1789478874.7541773
i,1789478874.8582795,1789478874.9220698
n,1789478875.0283377,1789478875.1148903
t,1789478875.0531821,1789478875.1549559
Key.space,1789478875.1549559,1789478875.2729971
h,1789478875.2570863,1789478875.3212407
o,1789478875.4623,1789478875.5767002
m,1789478875.6753042,1789478875.7501442
e,1789478875.7511437,1789478875.8463342
Key.space,1789478875.839329,1789478875.9928286
f,1789478875.9572406,1789478876.0966785
a,1789478876.095672,1789478876.2494774
c,1789478876.2216117,1789478876.3253343
e,1789478876.4269364,1789478876.561501
Key.space,1789478876.5352657,1789478876.6641653
g,1789478876.6179974,1789478876.6823466
e,1789478876.694835,1789478876.7913537
t,1789478876.8613071,1789478876.9702706
Key.f1,1789478880.4850676,1789478880.597425
Key.alt_l,1789478880.1470468,1789478880.6354232
Key.f5,1789478883.0579696,1789478883.144932
l,1789478884.2643032,1789478884.3301454
Key.backspace,1789478884.6223004,1789478884.7055502
p,1789478884.8572154,1789478884.9625425
a,1789478885.0131536,1789478885.1192198
l,1789478885.0432832,1789478885.152402
y,1789478885.184048,1789478885.2878277
Key.space,1789478885.289369,1789478885.445316
Key.backspace,1789478885.5502996,1789478885.6448817
Key.backspace,1789478885.7494369,1789478885.8092654
Key.backspace,1789478885.9013042,1789478886.001081
Key.f5,1789478886.5710244,1789478886.6624522
g,1789478893.34407,1789478893.430054
e,1789478893.4259906,1789478893.5325232
t,1789478893.6074722,1789478893.745215
Key.space,1789478893.7149007,1789478893.849219
t,1789478893.9307027,1789478894.0339541
h,1789478894.0466175,1789478894.1417103
a,1789478894.1417103,1789478894.25152
t,1789478894.2751563,1789478894.4072578
a,1789478894.4370008,1789478894.5974495
Key.space,1789478894.4093723,1789478894.6906993
h,1789478894.739174,1789478894.8281493
a,1789478894.8595963,1789478894.9813392
n,1789478894.9849014,1789478895.0674744
Key.f5,1789478896.3577104,1789478896.4648066
c,1789478897.458072,1789478897.5855978
o,1789478897.562473,1789478897.6326969
Key.backspace,1789478897.9320378,1789478897.991909
Key.backspace,1789478898.0723155,1789478898.143917
b,1789478898.1669474,1789478898.269326
v,1789478898.7031276,1789478898.7611954
c,1789478898.705763,1789478898.767681
Key.backspace,1789478898.9912422,1789478899.060571
Key.backspace,1789478899.15159,1789478899.2325199
Key.backspace,1789478899.3073215,1789478899.411295
Key.f5,1789478899.9132357,1789478900.0090897
u,1789478901.0123477,1789478901.0838995
n,1789478901.1805217,1789478901.2668724
d,1789478901.2563229,1789478901.3291085
e,1789478901.430417,1789478901.5084467
r,1789478901.5979102,1789478901.6900892
Key.space,1789478901.6823528,1789478901.8257093
f,1789478901.7880685,1789478901.8622122
e,1789478901.9640412,1789478902.034389
e,1789478902.1201987,1789478902.2438555
l,1789478902.2601986,1789478902.3453274
Key.space,1789478902.369065,1789478902.4922285
v,1789478902.5267081,1789478902.6018267
e,1789478902.5800812,1789478902.6805668
r,1789478902.7371047,1789478902.860457
y,1789478902.837988,1789478902.8945384
Key.space,1789478902.9052927,1789478903.0305831
h,1789478903.0909572,1789478903.1571343
Key.backspace,1789478903.3819802,1789478903.4474173
n,1789478903.5797017,1789478903.6416233
e,1789478903.6131966,1789478903.7650733
w,1789478903.691435,1789478903.810862
Key.space,1789478903.80859,1789478903.9172418
i,1789478903.8793495,1789478903.947059
t,1789478903.9655895,1789478904.0735002
Key.space,1789478904.0972445,1789478904.179514
a,1789478904.1590452,1789478904.2576668
n,1789478904.2381194,1789478904.2990978
o,1789478904.429281,1789478904.5032156
y,1789478904.5329318,1789478904.5767257
t,1789478904.5153792,1789478904.6094513
h,1789478904.6711972,1789478904.7344236
e,1789478904.7264838,1789478904.805226
r,1789478904.9092748,1789478905.0112715
Key.space,1789478905.0009606,1789478905.121337
a,1789478905.097634,1789478905.1991167
l,1789478905.209391,1789478905.2708032
l,1789478905.365345,1789478905.4478564
Key.space,1789478905.4741259,1789478905.6175225
a,1789478905.7642136,1789478905.8619945
Key.backspace,1789478905.9540477,1789478906.040102
f,1789478906.06242,1789478906.1572735
o,1789478906.2026403,1789478906.2825341
r,1789478906.2702296,1789478906.3870108
Key.space,1789478906.3625326,1789478906.478136
w,1789478906.4344692,1789478906.5963428
y,1789478906.5700934,1789478906.6478715
a,1789478906.7668123,1789478906.8378246
Key.space,1789478906.7668123,1789478906.9339435
Key.backspace,1789478907.0158954,1789478907.0658407
Key.backspace,1789478907.147898,1789478907.2054982
Key.backspace,1789478907.2938187,1789478907.3700707
a,1789478907.4068089,1789478907.5038612
y,1789478907.5060866,1789478907.572343
Key.space,1789478907.638414,1789478907.7674649
a,1789478907.7452812,1789478907.8496282
b,1789478907.9757924,1789478908.077553
o,1789478908.032297,1789478908.102638
u,1789478908.2266583,1789478908.2970371
t,1789478908.3069036,1789478908.4270947
Key.space,1789478908.40267,1789478908.5227218
m,1789478908.5748947,1789478908.635989
o,1789478908.76246,1789478908.8492913
v,1789478908.801287,1789478908.8914897
e,1789478909.003431,1789478909.128059
Key.space,1789478909.1214614,1789478909.2269466
f,1789478909.2811787,1789478909.3553731
e,1789478909.373086,1789478909.499418
w,1789478909.4424453,1789478909.573952
Key.space,1789478909.5754466,1789478909.6984973
c,1789478909.6672385,1789478909.8062134
h,1789478909.7713175,1789478909.8310635
a,1789478909.8549001,1789478909.9626124
n,1789478909.9888947,1789478910.0776541
g,1789478910.142198,1789478910.2140772
e,1789478910.5202363,1789478910.6411579
Key.space,1789478910.6680102,1789478910.8011708
w,1789478910.9104323,1789478911.0343328
h,1789478910.9704554,1789478911.045947
i,1789478911.1789427,1789478911.2621362
c,1789478911.2861736,1789478911.3950708
h,1789478911.3651414,1789478911.434798
Key.space,1789478911.4852061,1789478911.6359055
h,1789478911.5921776,1789478911.72694
o,1789478911.682395,1789478911.7614233
m,1789478911.8680892,1789478911.9605343
e,1789478911.9242723,1789478912.0490494
Key.space,1789478912.020046,1789478912.1379879
w,1789478912.1561093,1789478912.3000193
i,1789478912.6913188,1789478912.7171984
l,1789478913.127386,1789478913.1872287
l,1789478913.277743,1789478913.3387272
Key.space,1789478913.3427532,1789478913.4674206
o,1789478913.471421,1789478913.5327954
u,1789478913.649468,1789478913.7015123
Key.space,1789478913.7927866,1789478913.892398
Key.backspace,1789478914.1125321,1789478914.1823413
Key.backspace,1789478914.2531981,1789478914.3396163
t,1789478914.2868288,1789478914.3916953
Key.space,1789478914.4004583,1789478914.5131483
o,1789478914.5152242,1789478914.6116877
Key.backspace,1789478914.777855,1789478914.819347
Key.backspace,1789478914.9140382,1789478914.9873762
Key.backspace,1789478915.0838583,1789478915.1661148
u,1789478915.4460168,1789478915.5255458
r,1789478915.5778022,1789478915.6290455
t,1789478915.5667176,1789478915.6351988
Key.space,1789478915.6169739,1789478915.7581866
o,1789478915.800054,1789478915.908507
Key.backspace,1789478916.0340316,1789478916.0876453
Key.backspace,1789478916.1840627,1789478916.2562985
Key.backspace,1789478916.3748987,1789478916.4260073
Key.backspace,1789478916.4840662,1789478916.5437973
Key.space,1789478916.6201937,1789478916.7400308
Key.backspace,1789478917.0915523,1789478917.1501527
Key.f5,1789478917.7788994,1789478917.8814259
s,1789478918.79323,1789478918.885237
t,1789478918.8892367,1789478918.9654894
a,1789478918.9910343,1789478919.095173
e,1789478919.089083,1789478919.2248292
Key.space,1789478919.2414095,1789478919.3790565
Key.f5,1789478920.3923998,1789478920.5004609
p,1789478921.8470156,1789478921.9503376
u,1789478922.073046,1789478922.1473436
b,1789478922.1971474,1789478922.3074453
l,1789478922.3124435,1789478922.4007685
i,1789478922.4990945,1789478922.5716054
c,1789478922.5748909,1789478922.6851654
Key.space,1789478922.644763,1789478922.8171964
f,1789478922.8014305,1789478922.9111557
e,1789478923.0175064,1789478923.0841365
e,1789478923.1691003,1789478923.2857044
l,1789478923.311264,1789478923.3813848
Key.space,1789478923.3369765,1789478923.4939003
s,1789478923.4629686,1789478923.541134
c,1789478923.6100156,1789478923.7192476
g,1789478923.8411765,1789478923.906983
h,1789478923.8326566,1789478923.9170117
o,1789478923.9473283,1789478924.0026908
Key.backspace,1789478924.204903,1789478924.2765355
Key.backspace,1789478924.3751323,1789478924.4378903
o,1789478924.602266,1789478924.682071
o,1789478924.7583568,1789478924.8240068
l,1789478924.9266243,1789478925.01558
Key.space,1789478925.012158,1789478925.1545572
u,1789478925.29822,1789478925.3739266
d,1789478925.540977,1789478925.6390214
Key.backspace,1789478925.8582656,1789478925.912207
Key.backspace,1789478925.9900143,1789478926.05775
d,1789478926.5149422,1789478926.6282027
u,1789478926.6418614,1789478926.7201025
r,1789478926.779318,1789478926.9069633
i,1789478926.8553777,1789478926.9194818
n,1789478927.0267375,1789478927.0765038
g,1789478927.0431101,1789478927.173869
Key.space,1789478927.2130463,1789478927.3347285
s,1789478927.510974,1789478927.6469958
y,1789478927.7705393,1789478927.8895903
r,1789478928.1370077,1789478928.1425104
Key.backspace,1789478928.131506,1789478928.2004158
Key.backspace,1789478928.5514758,1789478928.634172
h,1789478928.6457467,1789478928.7368698
o,1789478928.7387025,1789478928.830445
u,1789478928.9392931,1789478928.9930856
l,1789478929.1373742,1789478929.225337
d,1789478929.188148,1789478929.3154466
Key.space,1789478929.2967808,1789478929.4263883
w,1789478929.4493072,1789478929.5720267
o,1789478929.5277133,1789478929.5955734
u,1789478929.7158527,1789478929.765931
l,1789478929.922406,1789478929.9948883
d,1789478930.0024025,1789478930.1051424
Key.space,1789478930.0749934,1789478930.2002194
v,1789478930.197704,1789478930.2803233
e,1789478930.311446,1789478930.373864
r,1789478930.4791334,1789478930.6006575
y,1789478930.6225038,1789478930.6904948
Key.space,1789478930.6975253,1789478930.8080344
w,1789478930.8305063,1789478930.9311213
h,1789478930.998269,1789478931.0841205
e,1789478931.1301074,1789478931.2612684
n,1789478931.2507415,1789478931.3439994
Key.space,1789478931.3394692,1789478931.465106
a,1789478931.4425004,1789478931.5594616
g,1789478931.5770454,1789478931.6539075
a,1789478931.7016165,1789478931.823023
i,1789478931.8291807,1789478931.8978927
n,1789478932.0210872,1789478932.0938926
s,1789478932.0361125,1789478932.1657722
t,1789478932.2353642,1789478932.3603468
Key.space,1789478932.3156512,1789478932.4948275
s,1789478932.5112543,1789478932.5890877
y,1789478932.519127,1789478932.5963228
s,1789478932.9955876,1789478933.0795977
t,1789478933.2023282,1789478933.3093636
e,1789478933.3901107,1789478933.537853
n,1789478933.5031767,1789478933.5901802
Key.space,1789478933.5931916,1789478933.737534
d,1789478933.702973,1789478933.8541608
o,1789478933.822538,1789478933.9003463
Key.space,1789478933.9139934,1789478934.065187
w,1789478934.0024757,1789478934.1703641
a,1789478934.1421285,1789478934.2449157
y,1789478934.1748853,1789478934.2494178
Key.space,1789478934.4113555,1789478934.6290994
o,1789478934.6401436,1789478934.7305548
c,1789478934.589474,1789478934.750177
u,1789478934.8349578,1789478934.8971758
l,1789478935.0269048,1789478935.108191
d,1789478935.09851,1789478935.1992567
Key.space,1789478935.175438,1789478935.2867086
s,1789478935.3012836,1789478935.4223104
y,1789478935.3975515,1789478935.466694
s,1789478935.5160575,1789478935.6174097
t,1789478935.681147,1789478935.778411
e,1789478935.8742802,1789478936.022403
m,1789478935.9771008,1789478936.0725534
Key.space,1789478936.0525153,1789478936.2351472
h,1789478936.1894777,1789478936.327619
o,1789478936.297865,1789478936.3553202
m,1789478936.4612696,1789478936.5595276
e,1789478936.5232463,1789478936.6625648
Key.space,1789478936.6040785,1789478936.7439284
w,1789478936.6930234,1789478936.8281965
i,1789478936.7710903,1789478936.8341901
l,1789478936.9481952,1789478937.000074
l,1789478937.088212,1789478937.1459253
Key.space,1789478937.1112382,1789478937.2928998
f,1789478937.2222793,1789478937.3320563
o,1789478937.3159697,1789478937.3937962
r,1789478937.4284506,1789478937.54437
m,1789478937.5302556,1789478937.6021566
Key.space,1789478937.5593214,1789478937.7238295
l,1789478937.7674298,1789478937.8377848
i,1789478937.9531798,1789478938.0149934
n,1789478938.1255484,1789478938.1882613
e,1789478938.1578386,1789478938.2740843
Key.space,1789478938.2316647,1789478938.3953664
a,1789478938.3358953,1789478938.459344
t,1789478938.4776862,1789478938.6123598
Key.space,1789478938.6249316,1789478938.799193
c,1789478938.7611735,1789478938.9159741
o,1789478938.864223,1789478938.9258842
n,1789478939.0181732,1789478939.0859892
s,1789478939.1169984,1789478939.2302668
i,1789478939.2715023,1789478939.330677
d,1789478939.292123,1789478939.3772728
e,1789478939.474236,1789478939.565194
r,1789478939.6508307,1789478939.7440648
Key.space,1789478939.626084,1789478939.840094
